PC1,PC2,PC3
-1.584007354664391798e+00,1.933612120855845440e-01,-2.322204072014260490e+00
-6.704750811101122254e-01,3.409120378780222671e-01,-2.099428651539050783e+00
-6.235907785984122487e-02,3.737469911741076456e-01,-2.089337387859046657e+00
2.481812504399487640e-01,4.278135493991849225e-01,-2.439710221245735777e+00
2.658945690317206512e-01,3.704954196395576216e-01,-2.621451145060616383e+00
1.604140749300773994e+00,4.361722893188618722e-01,-2.036486531649717602e+00
1.589722196280215272e+00,4.839128677614924490e-01,-2.495445122982153041e+00
-1.585741129834470353e+00,1.919468475051867018e-01,-2.321700160281614078e+00
8.036595871758206444e-01,-6.580544789463366184e-01,-3.654203093745546638e-01
8.487780692442666863e-01,-4.351187071106141779e-01,-1.396784426041103311e+00
-1.361755563820844506e+00,-5.393560536691459628e-01,-1.257637063950540757e+00
4.746777807920351533e-01,-4.131255014393044878e-01,-1.389537982698848095e+00
2.753615066388548804e+00,-2.863305672742133545e-01,-1.232979323433480046e+00
5.559068933556671865e+00,-1.240304488090195889e-01,-1.170383573990549264e+00
3.259626508678969081e+00,-1.441040038245736676e-01,-1.530969937642338685e+00
-1.398948349572491034e+00,-4.534116945124239129e-01,-1.014038065753719575e+00
3.005591684721366175e+00,-2.815356780959230587e-01,-6.277196205441697430e-01
-9.504351618451850614e-01,-3.764172476547641422e-01,-1.192347420269986413e+00
1.959809598546688569e+00,-1.755628251152918651e-01,-1.402737788948372755e+00
3.431688061590067562e+00,-1.456962478320542320e-01,-9.956271277168029510e-01
4.178848449181729041e-01,-2.160737795830832975e-01,-1.199312711927323694e+00
5.237629531657153059e+00,-6.712413185131818616e-02,-3.810095747317835957e-01
3.402965617424950295e+00,-6.208837125866148443e-02,-9.848743228883507506e-01
2.911997563691023583e+00,-3.779952429476868270e-02,-1.129639741042507417e+00
2.593302048651423330e+00,-4.161411166167920950e-01,-1.503077786002677385e+00
2.778381824900623354e+00,-4.689226116280365009e-01,-6.891741731483027600e-01
1.009790752127773583e+00,-3.980727240437683667e-01,-1.448365831921130331e+00
4.008262559648680390e-01,-3.851806057011794016e-01,-1.572261437926142813e+00
2.951154712106049960e-01,-3.383590397454425691e-01,-1.763717565260369380e+00
1.568779662626436755e+00,-2.948855875607288013e-01,-1.432114379705051732e+00
8.047647043190384042e-02,-4.245386320489132892e-01,-1.592582117229466299e+00
-1.568459383841368515e+00,-5.562132336579151959e-01,-1.528027114076702553e+00
8.708567637086476187e-01,-2.674796523751912236e-01,-1.862583532961198607e+00
1.048805903510229509e+00,-2.713057305907057293e-01,-1.795021355522053108e+00
-1.903905681607838352e+00,-1.914196198752809996e+00,1.244273796381005992e+00
-1.726157813403809804e+00,-1.763542637495678411e+00,9.681983417923414326e-01
1.216332929963686582e-01,-1.717983935181728539e+00,1.122202833320535831e+00
2.609981541207941902e-01,-1.477594389050741031e+00,9.552366630806130576e-01
-1.943123318178451076e+00,-1.859427212062428669e+00,9.349900157682944357e-01
2.778111407486092976e-01,-1.842690589719361727e+00,1.262026745328591826e+00
-8.334124798044954818e-02,-1.954059769868428109e+00,1.948022654169967671e+00
-5.786036782202271800e-01,-1.746161789722536772e+00,7.205171872530786725e-01
-1.547690257692924565e+00,-1.930832557500149704e+00,1.455966781811453670e+00
-1.489252975641305987e+00,-1.853365166126042851e+00,1.058691490834416271e+00
-2.001363206151464347e+00,-1.869571128740125099e+00,1.351500770322417777e+00
3.344343563882198889e-01,-1.696470352280252891e+00,7.646347218113582755e-01
-1.958917581562422128e-01,-1.777260151099955277e+00,1.328444076852163702e+00
-2.935448184491893375e-01,-1.779985375214119037e+00,1.084611844163055894e+00
-1.101323566935824422e-01,-1.646577003339228407e+00,3.841074337479983836e-01
-2.094201221945767966e+00,-1.780554493861340237e+00,1.513396980939714753e+00
1.650988444726058935e-01,-1.720738343048362706e+00,1.417073575333505531e+00
7.099159123074711975e-01,-1.647460043600547763e+00,9.608735986678911267e-01
-8.068652588813741700e-01,-1.728514682515918111e+00,1.113589033877281365e+00
-6.800895343542370242e-01,-1.672235446899986044e+00,1.155116448708746413e+00
-6.986060333470723860e-01,-1.669510549089691098e+00,1.163814813439237206e+00
-4.011332924976982461e-01,-1.694508401807327314e+00,1.624096668907940133e+00
3.887277441478667606e-01,-1.715220875329101391e+00,1.914130834844403273e+00
-4.444874375251107179e-01,-1.532141852230906265e+00,8.391075830448524453e-01
-1.956464379944809817e+00,-1.611552174466748255e+00,1.147185716994181259e+00
3.812816380698273999e-01,-1.547903432316638961e+00,1.255854371223403820e+00
9.792677524551479662e-01,-1.513080657134397766e+00,1.137171010518174263e+00
-5.705653110656970783e-01,-1.543341970859939627e+00,1.192306779414717521e+00
-9.450252554060248888e-01,-1.826097999845874620e+00,7.150900866857328175e-01
-1.792378396508229610e+00,-1.602871800757163845e+00,1.078696827848158346e+00
-1.369166010791238008e+00,-1.550653687196608788e+00,9.055330739012099617e-01
-5.094904494336963685e-01,-1.416774015034404588e+00,8.511478028565395704e-01
-1.928823487958705840e+00,-1.367322349670585524e+00,1.014626661333774438e+00
1.281130399591036806e+00,-1.243077942043511630e+00,1.015469063614099721e+00
-2.050916462582981215e+00,-1.323802982886827184e+00,1.548527809222936202e+00
-1.923686579890295567e+00,-1.199909931343388303e+00,1.043163879630459867e+00
-2.113737896820242934e+00,-1.276879303252721698e+00,1.688949237022809191e+00
-1.823210682859540022e+00,-1.130328910433208378e+00,1.420392364171342070e+00
-3.186808921314387089e+00,-1.009892476096211134e+00,1.488934129845346233e+00
-3.177497163483840925e+00,-9.547665674492380461e-01,1.540146118701803735e+00
-1.815943957479126514e+00,-1.485332862638445661e+00,9.714617259698801188e-01
3.211044353788328198e-01,-1.494433252321201611e+00,2.239478210923946389e+00
4.996565312927563896e-01,-1.505378046989301222e+00,1.568075610600887959e+00
-3.574280840576660873e-02,-1.494706068205582383e+00,1.835113831685476482e+00
-8.996016565084132832e-01,-1.474291735295162997e+00,1.659327640805870585e+00
2.755628231666985839e-02,-1.287306271942805669e+00,7.649177933515846073e-01
-1.468872957729741024e+00,-1.407086001517596774e+00,1.389630647333231384e+00
1.477202935753960389e-01,-1.434356372676548252e+00,1.156137910454872353e+00
-1.459187624165964731e-02,-1.457161469457115333e+00,1.349274572075211953e+00
-1.467303522981837915e-01,-1.419819664782238311e+00,1.223426112464390147e+00
-6.840001147585333952e-01,-1.418158860756697948e+00,1.188623342150967321e+00
-1.944521511405305381e+00,-1.426848884155639485e+00,1.467886855263909274e+00
-1.895419923962360365e+00,-1.311789614752175037e+00,7.869017806491167555e-01
-1.930467637835893369e+00,-1.362483227993210422e+00,1.392516327457015146e+00
5.244738444604128969e-01,-1.173697686843931720e+00,7.361166790569501073e-01
-7.902314088269052350e-04,-1.346477402090667130e+00,1.759708422668419425e+00
-1.512766755842429367e+00,-1.269346561564398623e+00,9.065379242233631008e-01
-1.207122187621656240e+00,-1.222534674585791681e+00,7.658723599279955163e-01
-1.876368118495888915e+00,-1.255896792080342772e+00,1.243587508333780400e+00
2.916399202817294700e-01,-1.208066711643186020e+00,1.354316906843312296e+00
-2.167868343310840051e-01,-1.257072761246021741e+00,2.235200064680314291e+00
-9.216743899320203326e-01,-1.192746695644318011e+00,1.022696874242519094e+00
-1.112880244632557414e+00,-1.230443203995981394e+00,1.264310679632087542e+00
-1.503572166411149436e+00,-1.189522055572260539e+00,1.105432486681215298e+00
-4.882617278796431703e-01,-1.147860244012016695e+00,1.054586406433358547e+00
-1.930586454343536706e+00,-1.235118806282197168e+00,1.452175458232097816e+00
-1.872196506993073939e+00,-1.210990782419534950e+00,1.369733101790798324e+00
-1.811892184901752856e+00,-1.200418267738356359e+00,1.221145604635196724e+00
-1.720250925516692231e+00,-1.109722419378696534e+00,1.147833229618620665e+00
-2.013035608867096204e+00,-1.204743509137174984e+00,1.356747595653188920e+00
-2.075765421541766909e+00,-1.208370997107722555e+00,1.413523241450439505e+00
-2.023229276727388282e+00,-1.215968160914589591e+00,1.523920525553942307e+00
-1.909955007155182738e+00,-1.130319797310180174e+00,1.161061097286407939e+00
-7.862355111348768855e-01,-1.201761965658900921e+00,1.637349765057588336e+00
-6.646013428388188871e-01,-1.169973826892046098e+00,1.521425378484258628e+00
-1.609570113253526946e+00,-1.106925759813899512e+00,1.337610848472356118e+00
-4.774183579294343643e-02,-1.177772436433509817e+00,2.084578600264106463e+00
-7.242501054158880791e-01,-1.063190863128920638e+00,1.380433783393938851e+00
-1.525275858599165923e+00,-1.004890139558654027e+00,9.959760106320014739e-01
-9.137641460969663232e-01,-9.765680342807181447e-01,1.041743010419755366e+00
-1.423273083797324201e+00,-1.175998055728819880e+00,2.167733495547952138e+00
-7.388478204597674903e-01,-9.642427540370390737e-01,1.134471049895752426e+00
-9.043300154484010811e-01,-9.908171780930321582e-01,1.434746424471795345e+00
-1.778426661043285700e-02,-8.720923367424917583e-01,9.295101566933869908e-01
-1.666340489862569108e+00,-1.072997270239149703e+00,2.022499088219626096e+00
-3.069183059328150165e+00,-9.829085377100372778e-01,1.463551721844962072e+00
-3.154807784286213668e+00,-9.849033708902972251e-01,1.515198552501662910e+00
-3.143619878050820660e+00,-9.663818326932003266e-01,1.470427329476475142e+00
-3.146429178537907489e+00,-9.484766631547136839e-01,1.486420836038360838e+00
-7.111934993246146197e-01,-1.519791055829598836e+00,1.292478833916052672e+00
-1.139702507776911400e+00,-1.404268502581695666e+00,1.522539201376274187e+00
6.179354389177653673e+00,-2.697729469589997264e-01,-2.734584144870010114e+00
-9.766383329967442961e-01,-6.095923701012145868e-01,-2.784713492833145843e+00
-1.148286356427125288e+00,-5.584525466490549706e-01,-3.019978526002616626e+00
2.590387244177210224e-01,-5.462503961969472632e-01,-2.589126320830075656e+00
-1.407782385534354974e+00,-5.789910937448780048e-01,-2.350107045566597108e+00
-1.717260257916406907e+00,-5.207424285316873958e-01,-2.477278879528073574e+00
6.180464661318744390e+00,-2.688672184550613964e-01,-2.734906839050882610e+00
-9.768245190324875704e-01,-6.097442553853417158e-01,-2.784659378937938357e+00
-1.147521727016252324e+00,-5.578287836753242912e-01,-3.020200761121630606e+00
2.602243948662634199e-01,-5.452831598935420354e-01,-2.589470929093237395e+00
-1.408208545439503245e+00,-5.793387429013717727e-01,-2.349983184653201995e+00
-1.717247670723427433e+00,-5.207321602568705243e-01,-2.477282537922964156e+00
6.176178228382463331e+00,-2.723639687984470981e-01,-2.733661012091845421e+00
3.146627239982281721e-02,-5.163465919792921133e-01,-2.980149025728064061e+00
-1.148048879566246239e+00,-5.582588197653807205e-01,-3.020047547279708589e+00
2.587546669977899838e-01,-5.464821221787717898e-01,-2.589043761182712622e+00
-1.406477528328842430e+00,-5.779266282675749045e-01,-2.350486294771819029e+00
-1.714564396711228289e+00,-5.185432214671977791e-01,-2.478062416006344026e+00
-1.841324741136729726e+00,-6.397526889172612252e-01,-2.589101271115166192e+00
-1.214663079089170372e+00,-5.257380602288795890e-01,-3.075785178371109652e+00
7.109978271932189120e-01,-3.431014430025930428e-01,-2.693063682493522570e+00
5.601819647005620517e+00,4.744534606197953197e-02,-3.351452352991504569e+00
4.063182459186747586e+00,-1.305471469178801636e-01,-2.805348131362876973e+00
1.673034273555573104e-01,-4.660419674436678816e-01,-2.527878636482803643e+00
4.990212671998131566e-02,-4.221115143364077005e-01,-2.810273254296965728e+00
-2.594096454548425190e-01,-4.007303581295170725e-01,-3.045870730579908425e+00
-3.936437687682072806e-01,-3.498776805306772486e-01,-3.329812550037432040e+00
-1.062859708907037681e-01,-3.345606914613773464e-01,-3.201224604690741327e+00
-1.682896824101887345e+00,-5.943162887494882751e-01,-2.883742510179067686e+00
-1.844508126015927063e+00,-6.304730691393579667e-01,-2.646032816993622916e+00
1.732762318093936937e-01,-4.730460578943983529e-01,-2.471757819281970470e+00
3.639325074153996642e+00,-1.513369758210695859e-01,-2.880197653668164826e+00
2.947532006925046133e+00,-7.520391103856133297e-02,-3.515637356532349322e+00
-1.256046722533920024e+00,-4.703836343042516743e-01,-2.833533236494820251e+00
5.233860548948329749e-02,-4.201239041018473008e-01,-2.810981402769434645e+00
-2.579546272365960680e-01,-3.995433955594925868e-01,-3.046293623215610147e+00
-1.614254201307960823e+00,-5.191838136157344019e-01,-2.912016061845946524e+00
-1.386753217061476251e+00,-5.618489016810394032e-01,-2.540746304992655968e+00
1.839529915234556556e+00,-1.802828154979139175e-01,-3.344834975796173282e+00
2.297485131777088352e+00,-1.585126526843822492e-01,-3.212178738666080058e+00
-1.683485788962942875e+00,-5.947967495687177530e-01,-2.883571330946186784e+00
-1.845337507397899257e+00,-6.311496549334950634e-01,-2.645791762088450128e+00
1.717644633973703372e-01,-4.742793156619743433e-01,-2.471318432530441811e+00
3.637071773659968255e+00,-1.531751544169729362e-01,-2.879542744902763296e+00
2.972739742451642186e+00,-5.674233274793188953e-02,-3.627188740758776397e+00
-1.061900971133370730e-01,-3.344824803546336822e-01,-3.201252469850020432e+00
5.092770487187904538e-02,-4.212748767852952936e-01,-2.810571332659377752e+00
-2.587631585973746984e-01,-4.002029724980492587e-01,-3.046058628248592637e+00
-1.614818320934180651e+00,-5.196440063974759882e-01,-2.911852103736974673e+00
-1.387991426839417342e+00,-5.628589980783379465e-01,-2.540386426477061477e+00
2.718499373687545129e-01,-3.421273993442534023e-01,-2.915075604268910325e+00
7.009481741594003612e-01,-3.275465951051715896e-01,-2.805856365512046757e+00
3.617484931464001185e+00,-8.829506054107916224e-01,-7.228972886509736906e-01
7.790034243010642845e-01,-1.014374743983441185e+00,-5.266952244098851432e-01
-1.815150428197512156e+00,-1.080173753602356790e+00,-8.095576453066618550e-01
-1.899773571255656268e+00,-1.120960397318022661e+00,-5.501063254879354769e-01
-1.039015517820957857e-01,-1.052886189355637825e+00,-4.305487180890163468e-01
-1.265447925617066316e+00,-9.998192506881179442e-01,-9.949918216802582371e-01
1.393320716902468059e-01,-1.093690725087424376e+00,6.721497802411084688e-02
3.771513377675807188e+00,-8.013428424059554356e-01,-3.698371466554059572e-01
2.961950437132239156e+00,-7.661683591603600796e-01,-6.290441470005807556e-01
-1.196825165597169338e+00,-1.083637926734827062e+00,7.331995494338454378e-02
2.064122159966162440e-01,-9.712292295638800255e-01,-6.050923928151567127e-02
2.217818093055174966e+00,-8.212270378149189032e-01,-4.674181239408394806e-01
1.777024877887674048e+00,-8.705344723986543354e-01,1.637987540493712757e-01
2.705964680252562760e-01,-9.180984692862568242e-01,4.009085884887501894e-02
-1.956923315677179878e-03,-8.281357287930875000e-01,-4.167151500303759581e-01
1.351977066298489349e+00,-6.906227386536498702e-01,-7.377082665915291049e-01
1.085548123365485118e+00,-7.313621514327992568e-01,-4.400955491255941765e-01
-1.578136993708633806e+00,-9.259513280781006550e-01,-6.199218338633308983e-02
-1.279680124096798099e+00,-1.109499146984561868e+00,-7.688551243486482223e-01
-1.388756601355392473e+00,-1.162292982425968901e+00,-2.689019769032214291e-01
-7.222649081219978395e-01,-9.727083423683193786e-01,-9.905546364178228202e-01
-8.126214666712336387e-02,-8.758037800876865564e-01,6.202007248766558400e-03
-2.746922789278297139e-02,-8.411911028141492164e-01,-1.319081412709703471e+00
-1.577978180194540947e+00,-1.005648939413159138e+00,1.635805007931327715e-02
-4.588215223304909496e-01,-9.503208793254551701e-01,-6.629167610726548476e-01
-6.400100234191805626e-01,-8.105123837667789211e-01,-9.178854278970052238e-01
-1.815586421240241277e+00,-1.096298515614824609e+00,-2.255003672220957101e-01
1.334586915183765821e-01,-1.743027615334225011e+00,2.381806614485157070e+00
1.780802966282377386e-01,-1.768615522797306827e+00,2.555588655337989401e+00
-9.560986512038983920e-02,-1.640484215098357623e+00,1.739917030455678137e+00
1.019799943088420813e+00,-1.595873952135151264e+00,2.354193855668044399e+00
2.111941571236416237e+00,-1.500054174308690147e+00,1.955039414423856314e+00
1.616783668536374285e-01,-1.600128523929667868e+00,1.723524371692981560e+00
1.283784768123411024e-01,-1.735295375498324688e+00,2.325426371232943268e+00
-2.751907156203851734e+00,-1.581947852225364493e+00,2.002746509683355658e+00
-2.816183893653188886e+00,-1.589248427957475229e+00,1.970360994630154572e+00
-2.816045239844962023e+00,-1.566053127087249752e+00,1.987665838115829864e+00
-2.867267271060334188e+00,-1.553421903668042781e+00,2.025242540320866702e+00
-2.889623084719869173e+00,-1.582238479563476297e+00,2.023790271413621777e+00
-2.811141182234341063e+00,-1.560687277248926197e+00,2.005468614739095212e+00
-2.756987370909886881e+00,-1.574215612389463725e+00,1.946366266431141412e+00
8.049096654432398301e-01,-9.716044756700765728e-01,-2.556625934290423174e+00
6.216652384737400894e+00,-7.869428087645569114e-01,-2.881475132894363522e+00
4.501666058664862469e+00,-1.030693392817531917e+00,-1.425657885725416740e+00
4.420916023701637165e+00,-8.716451960971374202e-01,-2.009938681271238092e+00
3.968270131324425076e+00,-8.771645116811392917e-01,-1.720313304129062359e+00
2.080583637264668884e+00,-9.931314264287487426e-01,-2.120191350009869691e+00
7.484802026962816823e-01,-1.018387758632676388e+00,-2.407629148040641098e+00
-3.271656065221716370e-01,-1.098476561041075383e+00,-1.587172214551168414e+00
-9.792827324925999777e-02,-9.849584353829230476e-01,-2.019105687131102833e+00
-1.004411013282925591e+00,-1.088375822319671560e+00,-1.632697053067816650e+00
-1.728736522041370183e+00,-4.258616014352133439e-01,-3.715788166139039728e+00
-1.163456424766581732e+00,-5.026717308813096752e-01,-3.133643301843507700e+00
5.146203241195863143e+00,-1.863124734239269276e-01,-4.014726448231831668e+00
3.026055495223497704e+00,-1.629547387411764414e-01,-4.183124648933226553e+00
-1.789629221328691955e+00,-3.205219503323853969e-01,-3.843532436821116338e+00
1.803399371927819406e+00,-2.331061780778673209e-01,-3.733777687829057612e+00
4.415738001002230462e+00,-1.589566089963046491e-01,-3.649165672650100056e+00
-1.927593003353064161e+00,-3.410768357318932908e-01,-3.275172922011919230e+00
4.100050068655004765e+00,-7.864024709612832398e-02,-3.639899090801971493e+00
2.805246471699910593e+00,4.689014211335823523e-02,-4.336607056240177727e+00
4.076344083469189528e+00,3.649498071262524679e-02,-4.034664727082491353e+00
-1.694761814279633017e+00,-2.509839201387916163e-01,-3.670245893602712695e+00
-3.851274882802386834e-01,-1.545263317560150451e-01,-3.989939517726356133e+00
-4.807547704092916541e-01,-2.844529089783585651e-01,-3.443247676103886601e+00
-9.128255575638765107e-01,-2.398560496187984170e-01,-4.004856163583828454e+00
-8.511776663928076747e-01,-3.132475555535062517e-01,-3.958535663603667043e+00
-1.947885710762388700e-01,-2.389695428579648451e-01,-4.108155547792117446e+00
-1.026994764059396825e+00,-3.391445952053352419e-01,-3.573420722371953850e+00
-1.166886563148810563e+00,-1.989950784357084612e-01,-3.940099545866021291e+00
-1.339052241641542018e+00,-2.196020799096199405e-01,-3.675362248739213467e+00
2.718830081436138357e+00,4.338452447296090031e-01,2.136371815513243844e-02
6.684858336047131644e+00,5.947585291896162474e-01,4.599537365128814059e-01
4.191011096400177216e+00,6.233482776463945552e-01,-2.790942890655193076e-01
-1.108476586849929335e+00,3.141365543564835772e-01,2.889841276645225832e-01
-1.004902177081267167e+00,3.609334459809373508e-01,1.110046921451538215e-01
2.385938280508497211e+00,6.416232161485883045e-01,-1.610700703633727859e-01
2.247512750379270230e+00,6.726220086610351645e-01,-1.921415039585728235e-01
4.114481425576010487e+00,8.269981581237444423e-01,-4.418475753662227112e-01
2.888875119468588437e+00,7.037565073953209183e-01,2.737760937387206384e-01
2.717795298402810200e+00,4.330010980974538515e-01,2.166447186313130713e-02
6.685009007811609116e+00,5.948814429391156011e-01,4.599099446353593912e-01
4.190519163020440807e+00,6.229469723559385441e-01,-2.789513114718800701e-01
-1.103105044808478929e+00,3.185185059132131791e-01,2.874229200155702935e-01
-9.987987845408694554e-01,3.659124204052919271e-01,1.092307763784897967e-01
2.386819236466573457e+00,6.423418750182602333e-01,-1.613261151210096389e-01
2.244298782604985387e+00,6.700001449609789272e-01,-1.912073828004436371e-01
4.117369079736078241e+00,8.293538244378790836e-01,-4.426868553583437893e-01
2.888842261106391973e+00,7.037297024759385788e-01,2.737856438317846641e-01
2.718927623669202376e+00,4.339248169151606604e-01,2.133536806884811510e-02
6.681350731420206301e+00,5.918971248783887473e-01,4.609732015251253312e-01
4.196016315940797270e+00,6.274313937029287747e-01,-2.805490271968051341e-01
-1.103606966222319574e+00,3.181090526679881125e-01,2.875688005735951847e-01
-1.004012072991953497e+00,3.616595676364546263e-01,1.107459885360455309e-01
2.384736844856123472e+00,6.406431190393031549e-01,-1.607208800348348121e-01
2.246990398895669649e+00,6.721958891446915274e-01,-1.919896855188500395e-01
4.113969947429538365e+00,8.265809087672516542e-01,-4.416989171990925445e-01
2.888013186175466096e+00,7.030533666758682632e-01,2.740266096687321018e-01
2.718224715769081090e+00,4.333514045982870266e-01,2.153966418748770595e-02
6.684284954789287525e+00,5.942907810316342410e-01,4.601203864615563965e-01
4.186518024658315795e+00,6.196829572296841393e-01,-2.777884037319306443e-01
-1.107963848849154997e+00,3.145548314663619838e-01,2.888351033280210367e-01
-1.006947624315568612e+00,3.592648281755863593e-01,1.115991895619249663e-01
2.389105179672062818e+00,6.442066826117952560e-01,-1.619905113018346721e-01
2.246507897398139608e+00,6.718022781160686296e-01,-1.918494492472613833e-01
4.116692878477148376e+00,8.288021986409732644e-01,-4.424903213706125604e-01
2.894418762147687119e+00,7.082788537681453667e-01,2.721648660341096648e-01
-1.329454229127892351e+00,4.332513662224916628e-01,-5.371341985008528663e-01
-1.358252494420736367e+00,4.503549548855649842e-01,-6.501598256646141660e-01
-2.571264485324768478e-01,5.424888925515465310e-01,-5.660775569497469295e-01
5.852354945304741873e-01,6.246233030044927581e-01,-4.737123286919035503e-01
4.641676104476037956e-01,5.870220906349333800e-01,-1.066618653313743392e-01
-4.307671238370511246e-01,5.607213553258147964e-01,-3.797345054945515108e-01
1.357629281577326097e-01,6.503735561922459052e-01,-6.175534336745998054e-01
5.841960998587989451e-01,6.518295523030894767e-01,-5.007225705365609958e-01
-1.311668273983525923e+00,4.642042820931198133e-01,1.482037952671617365e-01
-1.342114050731094244e+00,4.416048426004195449e-01,9.848818625876468169e-02
-6.463699878968575119e-01,6.309211294378069823e-01,-4.057803977172046994e-01
-1.391545411293518164e+00,6.154635851113082756e-01,-3.308007682976385477e-01
-1.921874986993873380e+00,4.725869165193302690e-01,1.364702980944872135e-01
-1.328452259056605689e+00,4.340687449714225599e-01,-5.374254153110802346e-01
-1.357488920563467927e+00,4.509778567686212325e-01,-6.503817539930734082e-01
-2.571112735306609332e-01,5.425012718873718498e-01,-5.660819674763191145e-01
5.849900839925052942e-01,6.244231040522008058e-01,-4.736410015374190041e-01
4.627738937886751724e-01,5.858851361373040856e-01,-1.062567896395895661e-01
-4.307803693322786454e-01,5.607105500267063336e-01,-3.797306557679173689e-01
1.363997447821808651e-01,6.508930531220510352e-01,-6.177385207459464844e-01
5.805936089078788109e-01,6.488907424215557551e-01,-4.996755273626533600e-01
-1.312744915959784153e+00,4.633259881232505428e-01,1.485167150349950560e-01
-1.340990499044660167e+00,4.425214041805848875e-01,9.816163245478834454e-02
-6.453066254659431955e-01,6.317885903314491847e-01,-4.060894578619342332e-01
-1.392347473132206304e+00,6.148092858252725001e-01,-3.305676536598251558e-01
-1.921571498307592885e+00,4.728344939767965549e-01,1.363820908618648409e-01
-1.328078820081476152e+00,4.343733858893908395e-01,-5.375339531908716051e-01
-1.359498581125573757e+00,4.493384327148463031e-01,-6.497976577657431640e-01
-2.549111706682785083e-01,5.442960533650903487e-01,-5.667214146575434430e-01
5.848889097470397758e-01,6.243405689740059161e-01,-4.736115958277217763e-01
4.640330103380037041e-01,5.869122876853806181e-01,-1.066227445874546875e-01
-4.321612604474137087e-01,5.595840582437235922e-01,-3.793293077463095186e-01
1.353123089190663153e-01,6.500059538056075503e-01,-6.174224637972829388e-01
5.818540307116641941e-01,6.499189587591760464e-01,-5.000418616751824974e-01
-1.314230624682825033e+00,4.621139891103901443e-01,1.489485276885362530e-01
-1.340359834141217510e+00,4.430358827109754372e-01,9.797833334559716278e-02
-6.447103625299678287e-01,6.322750047130839546e-01,-4.062627582381108104e-01
-1.394836570681378340e+00,6.127787506835423725e-01,-3.298442118431607617e-01
-1.921306554352925966e+00,4.730506277360857492e-01,1.363050864327125244e-01
-1.325005774388378521e+00,4.368802893548870414e-01,-5.384271161605780343e-01
-1.355826321486424346e+00,4.523341579122498457e-01,-6.508649788056490859e-01
-2.552900917121270208e-01,5.439869403310385598e-01,-5.666112834461631831e-01
5.841519971308076764e-01,6.237394165747593977e-01,-4.733974164348781488e-01
4.609776253052093598e-01,5.844197912853624777e-01,-1.057347145865938365e-01
-4.317698997610893152e-01,5.599033191850787405e-01,-3.794430544678792372e-01
1.360497436370811108e-01,6.506075321206715723e-01,-6.176367949359919951e-01
5.816240789264801592e-01,6.497313706186971238e-01,-4.999750275178493353e-01
-1.311552094986825789e+00,4.642990576215473286e-01,1.481700285132396544e-01
-1.341570894626455734e+00,4.420479339361855220e-01,9.833032107617953321e-02
-6.478182301419670441e-01,6.297396945143700631e-01,-4.053594744789327797e-01
-1.392882548009251487e+00,6.143727869256377927e-01,-3.304121372393337697e-01
-1.920454268592745484e+00,4.737458982719545686e-01,1.360573745023917203e-01
-1.538041430881162519e+00,2.377261249125772746e-01,3.487054977788314747e-01
-2.038081787058980687e+00,2.850021281658755568e-01,4.335529385113243706e-01
-1.446945255749436443e+00,4.038514148704939744e-01,-1.053342393156436740e-01
-1.568176313482710471e+00,3.554710479625387554e-01,1.716982274356435856e-01
-1.517767532140827713e+00,4.262277700427205551e-01,4.620870532481025084e-01
-1.536050134681762769e+00,2.393505678404245773e-01,3.481267390473829493e-01
-2.040168514384235188e+00,2.832998352338255699e-01,4.341594337479484089e-01
-1.445672451053368723e+00,4.048897328202199497e-01,-1.057041726442463636e-01
-1.565327419704993117e+00,3.577950946567458046e-01,1.708702129246328083e-01
-1.520251476772404908e+00,4.242014385049281411e-01,4.628089973990496819e-01
-1.536991563646328274e+00,2.385825768082416865e-01,3.484003599348454716e-01
-2.039574328505352252e+00,2.837845552112299163e-01,4.339867370564112203e-01
-1.448986197018352184e+00,4.021864729038285846e-01,-1.047410515316692381e-01
-1.568022543157652882e+00,3.555964894298244694e-01,1.716535349793973653e-01
-1.519752608518989634e+00,4.246084010685248766e-01,4.626640042244563045e-01
-1.535791739699457814e+00,2.395613591339163517e-01,3.480516380391970865e-01
-2.037435005100504792e+00,2.855297545323707276e-01,4.333649550732381339e-01
-1.446904565860498204e+00,4.038846085271384778e-01,-1.053460655966920179e-01
-1.567662111326936669e+00,3.558905194885139678e-01,1.715487775509536295e-01
-1.519568374689912238e+00,4.247586937978563015e-01,4.626104577268339568e-01
2.597880649514302309e+00,-5.694083716282811736e-01,9.961256132089963966e-01
-2.008291263612255406e+00,-7.980687616132262630e-01,1.047623345656918392e+00
-1.798570351265748046e+00,-7.401960843167154636e-01,7.897466655156061277e-01
-1.412378355519882112e+00,-7.462179374384589892e-01,1.090894690864295358e+00
2.502350310463605787e+00,-4.721548268531011727e-01,7.863886225694767251e-01
2.362583429927689327e+00,-4.543073676461967247e-01,7.157893229075972252e-01
3.918445184150313398e+00,-3.967239238853493832e-01,9.928916056251393396e-01
-1.632684598552514910e+00,-5.513306215884579142e-01,4.429300761722975155e-01
-1.167784151950147731e+00,-6.491925180304544130e-01,1.150649817799873187e+00
-6.990559909972147157e-01,-6.784744354781259146e-01,1.627932376604880327e+00
1.134259154653778801e+00,-4.832735374072495427e-01,1.069886657725267032e+00
1.634288564570928637e+00,-4.125230217390746246e-01,9.561191470473276999e-01
-8.893870054173966810e-01,-4.939532102138745051e-01,8.242983353184925033e-01
